date,location,rainfall_mm,temperature_c,humidity_pct,wind_speed_kmh,pressure_hpa,rain_category,month,season
2021-01-29,Hcmc,97.64,23.0,62.7,2.9,1010.7,Heavy,1,winter
2021-02-03,Hanoi,50.07,26.0,70.2,23.0,1013.1,Heavy,2,winter
2020-01-07,Can Tho,175.06,20.4,48.2,5.3,1019.6,Heavy,1,winter
2020-01-15,Can Tho,140.91,37.8,59.3,13.4,1019.2,Heavy,1,winter
2020-01-18,Can Tho,87.4,29.6,98.4,30.6,1019.8,Heavy,1,winter
2020-01-20,Hcmc,20.1,21.4,85.2,27.9,1015.6,Moderate,1,winter
2020-01-23,Hanoi,141.6,35.0,83.5,7.6,1000.1,Heavy,1,winter
2020-02-20,Hanoi,9.29,25.3,87.3,11.3,1001.9,Light,2,winter
2020-02-21,Can Tho,149.05,29.7,96.9,35.5,1002.8,Heavy,2,winter
2020-03-07,Hue,56.64,32.8,58.4,8.5,997.2,Heavy,3,spring
2020-03-12,Danang,130.74,35.8,89.7,16.4,997.2,Heavy,3,spring
2020-03-23,Danang,34.2,32.7,52.9,16.2,997.3,Moderate,3,spring
2020-04-06,Can Tho,2.36,25.6,67.7,6.5,1004.4,Light,4,spring
2020-04-08,Hanoi,7.47,18.7,81.4,38.0,999.0,Light,4,spring
2020-05-02,Can Tho,26.57,23.0,92.6,27.2,1013.4,Moderate,5,spring
2020-05-26,Danang,42.64,19.1,53.4,28.9,1001.0,Moderate,5,spring
2020-05-28,Can Tho,183.81,34.7,94.9,25.8,995.1,Heavy,5,spring
2020-05-29,Can Tho,149.48,26.2,76.5,39.1,1008.5,Heavy,5,spring
2020-06-02,Can Tho,166.52,19.4,59.2,3.5,996.1,Heavy,6,summer
2020-06-28,Can Tho,76.73,34.2,79.8,13.7,990.9,Heavy,6,summer
2020-07-05,Hcmc,144.13,30.9,97.1,1.9,1018.9,Heavy,7,summer
2020-07-06,Can Tho,162.2,34.2,93.5,36.4,1014.8,Heavy,7,summer
2020-07-07,Danang,133.94,31.5,75.8,13.6,994.4,Heavy,7,summer
2020-07-13,Danang,112.66,29.6,70.4,39.7,1002.9,Heavy,7,summer
2020-07-15,Hue,171.4,19.4,50.1,19.6,1008.6,Heavy,7,summer
2020-07-20,Hanoi,87.53,37.3,80.8,38.8,1004.3,Heavy,7,summer
2020-07-29,Hue,44.17,28.6,71.4,20.3,1014.4,Moderate,7,summer
2020-08-02,Hcmc,186.48,22.0,76.5,21.1,1015.0,Heavy,8,summer
2020-08-18,Can Tho,61.17,20.1,73.0,18.7,993.6,Heavy,8,summer
2020-08-19,Hue,106.38,32.5,43.0,14.1,993.5,Heavy,8,summer
2020-08-24,Hue,38.81,33.7,57.6,39.5,1000.6,Moderate,8,summer
2020-08-24,Hcmc,88.93,33.7,76.2,30.3,1005.9,Heavy,8,summer
2020-08-29,Hcmc,51.22,34.3,63.9,10.6,1017.1,Heavy,8,summer
2020-10-08,Danang,12.67,31.4,72.5,7.2,1004.3,Light,10,autumn
2020-10-18,Hue,20.49,30.3,85.5,29.8,1013.0,Moderate,10,autumn
2020-10-21,Hue,132.29,28.2,50.4,26.6,995.2,Heavy,10,autumn
2020-11-05,Can Tho,0.75,34.2,71.7,14.8,991.8,Light,11,autumn
2020-11-12,Hanoi,11.21,34.8,44.3,6.4,1002.8,Light,11,autumn
2020-11-16,Danang,179.06,19.4,86.6,36.1,992.1,Heavy,11,autumn
2020-11-22,Hcmc,63.58,23.2,53.8,0.0,1018.7,Heavy,11,autumn
2020-11-23,Danang,48.4,31.9,82.0,33.0,1000.4,Moderate,11,autumn
2020-12-05,Danang,32.47,32.4,84.0,16.9,1007.1,Moderate,12,winter
2020-12-13,Hcmc,9.53,29.2,67.3,10.8,1011.4,Light,12,winter
2020-12-20,Can Tho,133.38,23.8,52.9,23.4,998.1,Heavy,12,winter
2021-01-11,Can Tho,71.61,18.7,75.3,32.4,1009.3,Heavy,1,winter
2021-01-13,Hue,85.86,36.9,89.1,0.5,993.6,Heavy,1,winter
2021-02-05,Hue,67.81,19.1,60.3,19.5,1012.4,Heavy,2,winter
2021-02-08,Hanoi,155.19,34.3,89.1,24.6,998.0,Heavy,2,winter
2021-02-10,Hcmc,107.79,37.7,47.3,7.2,1016.0,Heavy,2,winter
2021-02-13,Hanoi,38.77,19.6,59.4,7.0,1002.7,Moderate,2,winter
2020-01-12,Hanoi,62.9,31.0,92.1,25.9,1009.4,Heavy,1,winter
2020-01-14,Danang,60.62,31.2,51.9,14.1,1003.6,Heavy,1,winter
2020-01-25,Can Tho,101.8,37.1,97.8,14.1,1015.7,Heavy,1,winter
2020-01-25,Hanoi,178.08,35.5,76.6,17.9,997.5,Heavy,1,winter
2020-01-30,Can Tho,48.45,33.3,43.8,22.9,994.8,Moderate,1,winter
2020-02-29,Hanoi,139.77,27.9,46.4,13.8,1019.4,Heavy,2,winter
2020-03-02,Danang,113.51,35.0,83.5,2.9,997.6,Heavy,3,spring
2020-03-09,Hanoi,158.48,23.8,72.9,16.5,1000.8,Heavy,3,spring
2020-03-12,Can Tho,83.45,19.3,91.5,39.9,1011.1,Heavy,3,spring
2020-03-12,Hanoi,180.05,29.6,55.3,23.5,1015.6,Heavy,3,spring
2020-03-15,Can Tho,186.32,25.7,96.6,36.8,1013.1,Heavy,3,spring
2020-03-17,Can Tho,67.26,24.1,48.4,37.8,1018.1,Heavy,3,spring
2020-03-18,Can Tho,123.32,34.7,95.9,15.7,1013.0,Heavy,3,spring
2020-03-28,Can Tho,150.54,26.0,52.6,37.6,996.4,Heavy,3,spring
2020-03-28,Hcmc,143.96,31.9,64.4,3.2,1004.5,Heavy,3,spring
2020-04-08,Hue,98.45,33.4,92.0,32.3,1016.4,Heavy,4,spring
2020-05-16,Hcmc,58.79,27.8,72.0,18.6,1004.2,Heavy,5,spring
2020-05-16,Danang,173.45,35.6,96.1,39.6,1004.1,Heavy,5,spring
2020-05-20,Hcmc,14.28,26.1,97.1,32.8,994.9,Light,5,spring
2020-06-13,Can Tho,91.95,29.5,83.5,21.4,1009.0,Heavy,6,summer
2020-06-20,Hanoi,46.17,26.7,62.5,11.5,1013.9,Moderate,6,summer
2020-07-04,Can Tho,87.68,28.1,83.0,21.5,1000.4,Heavy,7,summer
2020-07-15,Hanoi,73.33,28.9,42.1,39.5,1006.6,Heavy,7,summer
2020-07-17,Can Tho,119.53,25.9,79.5,21.0,1014.6,Heavy,7,summer
2020-08-03,Can Tho,24.49,28.4,62.9,26.0,1013.9,Moderate,8,summer
2020-08-10,Danang,134.87,24.6,57.5,23.2,1002.5,Heavy,8,summer
2020-08-11,Danang,54.74,26.6,51.5,32.2,998.0,Heavy,8,summer
2020-08-13,Hanoi,42.04,28.6,60.0,10.8,1002.2,Moderate,8,summer
2020-08-25,Can Tho,181.44,34.7,57.4,12.4,996.2,Heavy,8,summer
2020-09-15,Danang,155.54,30.3,64.9,6.6,1005.3,Heavy,9,autumn
2020-09-22,Danang,31.81,36.3,52.4,8.5,1006.7,Moderate,9,autumn
2020-10-12,Hcmc,105.09,23.8,74.6,6.2,1017.9,Heavy,10,autumn
2020-10-29,Can Tho,21.86,34.2,47.0,29.5,1003.0,Moderate,10,autumn
2020-11-06,Hcmc,3.4,20.3,67.0,23.7,1016.3,Light,11,autumn
2020-11-07,Danang,1.85,24.1,81.2,37.1,1000.7,Light,11,autumn
2020-11-30,Hue,12.43,27.2,53.0,1.4,1012.3,Light,11,autumn
2020-12-13,Danang,57.03,19.8,69.2,36.9,1017.4,Heavy,12,winter
2020-12-31,Hue,144.69,27.1,62.4,38.1,996.5,Heavy,12,winter
2021-01-02,Hcmc,25.06,29.5,69.9,24.8,1001.3,Moderate,1,winter
2021-01-06,Danang,87.77,36.4,53.3,35.7,997.2,Heavy,1,winter
2021-01-20,Danang,186.22,27.3,40.9,3.6,996.3,Heavy,1,winter
2021-02-04,Hue,147.69,32.7,83.2,34.6,992.5,Heavy,2,winter
2021-02-11,Hanoi,68.98,23.1,54.8,27.0,998.1,Heavy,2,winter
2021-02-13,Hue,47.38,26.5,79.5,5.3,1005.6,Moderate,2,winter
2021-02-15,Danang,113.26,19.5,58.0,37.8,1004.0,Heavy,2,winter
2020-01-02,Hanoi,80.07,34.5,86.2,3.3,1010.5,Heavy,1,winter
2020-01-03,Danang,139.8,30.3,93.3,23.2,1013.8,Heavy,1,winter
2020-01-07,Hue,171.26,25.2,85.8,39.7,999.9,Heavy,1,winter
2020-01-15,Danang,47.55,34.6,51.5,34.4,1007.5,Moderate,1,winter
2020-02-05,Danang,160.34,18.7,74.0,16.4,995.7,Heavy,2,winter
2020-02-25,Danang,78.41,22.2,49.7,32.6,1019.8,Heavy,2,winter
2020-02-29,Hcmc,199.2,23.0,98.5,38.9,1001.7,Heavy,2,winter
2020-03-22,Danang,77.81,34.5,48.4,9.3,1005.9,Heavy,3,spring
2020-03-25,Can Tho,72.9,19.2,64.5,12.0,1007.4,Heavy,3,spring
2020-04-11,Hanoi,48.88,37.6,91.9,35.2,1010.3,Moderate,4,spring
2020-04-22,Hcmc,185.63,20.2,87.7,15.5,1010.8,Heavy,4,spring
2020-05-04,Danang,117.76,29.4,86.8,13.6,1001.9,Heavy,5,spring
2020-05-06,Hcmc,144.59,36.8,62.7,16.9,993.9,Heavy,5,spring
2020-05-09,Hanoi,45.65,36.5,83.8,1.4,1014.4,Moderate,5,spring
2020-05-12,Hanoi,193.22,19.8,71.5,38.7,992.4,Heavy,5,spring
2020-05-12,Hanoi,165.49,32.4,57.4,29.1,1000.9,Heavy,5,spring
2020-05-18,Danang,118.94,19.4,82.8,28.8,994.9,Heavy,5,spring
2020-05-19,Hanoi,130.29,36.9,61.3,27.8,994.6,Heavy,5,spring
2020-05-20,Can Tho,104.01,18.6,53.9,29.9,1003.6,Heavy,5,spring
2020-05-23,Danang,66.96,21.7,58.3,37.1,1014.5,Heavy,5,spring
2020-06-27,Hcmc,78.02,34.9,42.8,33.1,994.8,Heavy,6,summer
2020-06-30,Hcmc,175.84,29.6,53.8,19.6,994.3,Heavy,6,summer
2020-07-05,Hcmc,100.18,23.3,42.8,2.1,990.4,Heavy,7,summer
2020-07-05,Hanoi,100.4,30.2,57.3,6.3,1008.5,Heavy,7,summer
2020-07-07,Can Tho,103.94,19.2,64.6,25.0,1009.4,Heavy,7,summer
2020-07-16,Can Tho,178.22,19.5,63.0,10.7,994.5,Heavy,7,summer
2020-07-17,Hue,130.39,32.2,54.4,15.2,995.0,Heavy,7,summer
2020-07-26,Hcmc,67.07,35.1,56.5,18.9,991.2,Heavy,7,summer
2020-08-07,Danang,89.57,37.3,88.2,27.3,1018.3,Heavy,8,summer
2020-08-07,Hanoi,23.48,21.2,64.1,15.8,1010.3,Moderate,8,summer
2020-08-28,Hcmc,73.6,31.7,73.9,33.1,992.5,Heavy,8,summer
2020-08-30,Hanoi,128.68,19.9,87.7,17.7,998.0,Heavy,8,summer
2020-09-03,Hanoi,18.52,37.7,62.2,13.4,990.6,Light,9,autumn
2020-09-10,Hue,184.15,25.1,59.1,13.8,991.9,Heavy,9,autumn
2020-09-12,Danang,142.18,23.2,73.3,27.6,992.3,Heavy,9,autumn
2020-09-17,Hanoi,191.72,37.8,57.2,14.4,1016.9,Heavy,9,autumn
2020-09-17,Hanoi,83.84,31.7,48.4,25.0,1007.2,Heavy,9,autumn
2020-10-04,Danang,193.03,24.7,85.2,18.7,1010.0,Heavy,10,autumn
2020-10-16,Hue,171.15,31.0,65.8,7.1,1011.3,Heavy,10,autumn
2020-10-26,Danang,15.56,32.1,44.3,10.7,1008.4,Light,10,autumn
2020-10-30,Hue,186.65,20.7,44.3,39.7,1012.2,Heavy,10,autumn
2020-11-04,Danang,179.79,28.0,63.7,38.1,993.4,Heavy,11,autumn
2020-11-16,Hue,147.89,25.8,44.3,2.5,990.4,Heavy,11,autumn
2020-11-22,Hanoi,124.24,27.9,46.9,8.6,994.7,Heavy,11,autumn
2020-11-23,Hanoi,42.4,31.9,99.7,18.0,995.9,Moderate,11,autumn
2020-11-28,Hcmc,176.94,23.9,53.0,22.7,990.9,Heavy,11,autumn
2020-12-01,Danang,62.05,21.3,40.0,19.6,991.2,Heavy,12,winter
2020-12-06,Hue,26.75,25.9,81.7,28.6,996.0,Moderate,12,winter
2020-12-19,Hcmc,164.8,28.9,59.0,13.9,1004.7,Heavy,12,winter
2020-12-22,Hcmc,54.95,33.5,80.3,5.3,1010.2,Heavy,12,winter
2020-12-23,Hcmc,143.77,31.8,80.4,34.1,1010.0,Heavy,12,winter
2020-12-26,Hcmc,36.28,34.5,60.6,36.4,995.8,Moderate,12,winter
2020-12-28,Hcmc,179.3,37.8,98.2,1.3,993.1,Heavy,12,winter
2021-01-09,Danang,112.14,27.8,68.4,2.1,1009.3,Heavy,1,winter
2021-01-10,Hue,190.07,35.2,92.8,0.8,1001.0,Heavy,1,winter
2021-01-26,Hanoi,174.81,30.4,54.4,2.9,1008.0,Heavy,1,winter
2021-02-16,Hcmc,122.43,21.3,73.5,27.4,995.6,Heavy,2,winter
2021-02-17,Hue,80.96,35.6,58.6,13.9,1011.1,Heavy,2,winter
2020-01-24,Danang,150.76,26.4,80.9,17.0,1011.8,Heavy,1,winter
2020-01-26,Danang,76.5,23.0,65.8,25.8,1013.8,Heavy,1,winter
2020-02-04,Hcmc,91.64,26.2,40.9,38.3,997.7,Heavy,2,winter
2020-02-07,Danang,127.84,36.7,95.6,30.2,1013.8,Heavy,2,winter
2020-02-20,Hue,17.47,32.5,99.1,12.0,995.5,Light,2,winter
2020-03-06,Hcmc,60.54,22.9,73.2,32.4,1002.8,Heavy,3,spring
2020-03-08,Can Tho,8.93,25.6,96.3,30.1,1012.5,Light,3,spring
2020-03-17,Hcmc,135.92,24.6,73.6,16.8,998.9,Heavy,3,spring
2020-03-18,Danang,87.65,26.7,67.8,34.4,990.5,Heavy,3,spring
2020-03-21,Danang,179.26,22.3,41.0,30.2,1016.8,Heavy,3,spring
2020-03-23,Can Tho,171.53,23.5,73.5,22.5,1005.2,Heavy,3,spring
2020-04-09,Hcmc,85.97,30.2,53.1,0.9,991.0,Heavy,4,spring
2020-04-10,Hcmc,28.13,31.2,97.0,15.6,1007.4,Moderate,4,spring
2020-05-04,Hanoi,75.12,37.4,41.2,28.0,1014.7,Heavy,5,spring
2020-05-15,Hanoi,130.48,20.0,85.1,31.0,995.0,Heavy,5,spring
2020-05-21,Danang,59.56,18.7,72.4,4.3,997.7,Heavy,5,spring
2020-05-29,Hanoi,13.55,19.5,70.3,28.0,991.1,Light,5,spring
2020-06-14,Hanoi,131.05,20.4,92.2,14.1,1003.4,Heavy,6,summer
2020-06-20,Danang,141.2,21.2,99.2,3.3,998.2,Heavy,6,summer
2020-06-24,Hcmc,97.96,36.9,60.1,13.5,1004.4,Heavy,6,summer
2020-07-02,Danang,1.34,26.3,99.7,14.9,995.3,Light,7,summer
2020-07-02,Hue,14.25,24.9,48.8,20.1,1019.7,Light,7,summer
2020-07-09,Hcmc,48.55,22.1,78.4,5.4,1016.0,Moderate,7,summer
2020-07-27,Hue,195.56,24.0,75.3,30.9,1002.3,Heavy,7,summer
2020-07-28,Hanoi,29.18,28.9,78.3,27.4,991.2,Moderate,7,summer
2020-07-29,Hue,86.49,19.6,40.7,20.8,1000.1,Heavy,7,summer
2020-08-23,Hue,180.17,35.9,96.2,4.9,992.5,Heavy,8,summer
2020-08-28,Hanoi,198.46,18.8,84.3,8.7,1007.2,Heavy,8,summer
2020-09-16,Hue,150.44,36.6,88.9,18.2,1006.0,Heavy,9,autumn
2020-10-16,Hcmc,161.41,18.4,60.9,28.6,994.6,Heavy,10,autumn
2020-10-21,Can Tho,183.45,32.2,84.0,24.8,1012.6,Heavy,10,autumn
2020-11-09,Hue,142.0,32.8,75.1,18.0,994.9,Heavy,11,autumn
2020-11-12,Danang,140.19,18.0,70.3,8.0,1014.5,Heavy,11,autumn
2020-11-26,Hcmc,83.39,34.3,43.9,1.0,996.0,Heavy,11,autumn
2020-12-12,Danang,198.88,29.3,44.8,18.4,1000.5,Heavy,12,winter
2020-12-13,Can Tho,61.52,21.3,49.5,27.8,1018.8,Heavy,12,winter
2021-01-04,Hcmc,127.35,29.2,96.1,36.1,1010.4,Heavy,1,winter
2021-01-05,Can Tho,65.43,37.3,76.1,18.1,1015.5,Heavy,1,winter
2021-01-06,Danang,155.99,29.5,49.1,35.7,1018.1,Heavy,1,winter
2021-01-28,Danang,25.26,26.4,51.6,37.8,990.1,Moderate,1,winter
2021-02-03,Danang,34.02,22.3,46.6,29.5,1009.4,Moderate,2,winter
2021-02-13,Hanoi,185.2,35.2,62.1,39.5,997.9,Heavy,2,winter
2021-02-17,Hcmc,76.26,27.5,92.7,19.0,1001.7,Heavy,2,winter
2021-02-19,Danang,87.95,19.6,80.0,8.6,1005.0,Heavy,2,winter
2021-02-20,Hanoi,119.98,28.9,85.4,14.0,1019.5,Heavy,2,winter
2020-01-01,Hcmc,110.75,26.1,80.7,10.9,1006.1,Heavy,1,winter
2020-01-06,Hue,141.56,35.4,73.5,4.3,1018.5,Heavy,1,winter
2020-01-15,Hanoi,122.11,28.3,52.3,8.3,1014.0,Heavy,1,winter
2020-01-16,Danang,37.96,19.1,95.4,14.7,998.9,Moderate,1,winter
2020-02-12,Hcmc,126.83,34.8,49.7,8.1,1019.9,Heavy,2,winter
2020-02-21,Hcmc,119.77,29.2,99.9,13.0,997.1,Heavy,2,winter
2020-03-09,Hcmc,101.57,33.6,85.0,9.2,1003.0,Heavy,3,spring
2020-03-09,Can Tho,122.99,35.5,90.2,13.4,1005.0,Heavy,3,spring
2020-03-12,Hue,8.04,28.7,66.9,16.5,992.5,Light,3,spring
2020-03-12,Hcmc,76.06,35.0,86.8,12.8,991.5,Heavy,3,spring
2020-03-16,Hcmc,49.11,33.6,89.7,3.5,1012.2,Moderate,3,spring
2020-03-28,Hanoi,47.39,23.5,81.0,33.8,1018.0,Moderate,3,spring
2020-04-01,Hanoi,120.69,28.9,56.9,7.9,1005.5,Heavy,4,spring
2020-04-03,Hcmc,143.15,26.4,73.9,36.2,998.4,Heavy,4,spring
2020-04-23,Can Tho,56.71,27.2,61.8,18.9,1015.0,Heavy,4,spring
2020-05-02,Hue,117.72,31.4,66.8,31.9,1004.9,Heavy,5,spring
2020-05-04,Hue,41.81,33.5,57.7,38.2,1016.1,Moderate,5,spring
2020-05-07,Danang,157.39,35.7,58.0,31.1,1002.7,Heavy,5,spring
2020-05-12,Danang,89.89,18.3,58.1,11.2,1009.4,Heavy,5,spring
2020-05-15,Danang,61.59,25.5,77.8,32.6,991.1,Heavy,5,spring
2020-05-16,Hcmc,10.8,28.4,75.3,4.7,1015.6,Light,5,spring
2020-05-18,Can Tho,67.25,21.8,64.1,34.0,1018.8,Heavy,5,spring
2020-05-19,Can Tho,146.05,27.2,59.8,20.1,1010.4,Heavy,5,spring
2020-05-20,Danang,57.51,36.4,54.8,34.2,1003.0,Heavy,5,spring
2020-05-25,Hcmc,111.83,25.2,71.5,0.0,1006.5,Heavy,5,spring
2020-06-04,Hcmc,30.6,29.7,80.9,34.4,1008.5,Moderate,6,summer
2020-07-03,Hue,81.49,23.9,97.3,23.1,991.3,Heavy,7,summer
2020-07-21,Hanoi,181.26,27.0,60.6,13.6,998.7,Heavy,7,summer
2020-07-22,Hanoi,124.17,34.3,63.4,30.6,991.7,Heavy,7,summer
2020-07-27,Hcmc,99.92,21.1,59.1,25.4,1016.4,Heavy,7,summer
2020-08-10,Hue,178.35,25.5,56.4,29.8,999.2,Heavy,8,summer
2020-08-12,Hanoi,134.84,37.4,68.7,21.0,1005.2,Heavy,8,summer
2020-08-14,Can Tho,185.83,35.9,85.4,32.6,1008.4,Heavy,8,summer
2020-08-21,Hcmc,183.59,37.4,97.3,0.5,1008.4,Heavy,8,summer
2020-09-08,Hcmc,120.71,30.8,80.6,6.2,995.6,Heavy,9,autumn
2020-09-16,Hcmc,37.17,22.0,94.4,21.2,992.3,Moderate,9,autumn
2020-09-17,Hanoi,181.73,22.4,85.8,6.2,1017.8,Heavy,9,autumn
2020-09-28,Hanoi,23.15,21.5,92.7,34.3,992.4,Moderate,9,autumn
2020-10-02,Hanoi,175.06,25.0,62.3,10.4,1003.8,Heavy,10,autumn
2020-10-08,Hue,180.66,26.4,76.9,10.1,997.4,Heavy,10,autumn
2020-10-13,Hcmc,85.56,20.9,78.2,12.1,1007.6,Heavy,10,autumn
2020-10-25,Hue,109.53,27.6,96.7,16.2,998.5,Heavy,10,autumn
2020-10-29,Hcmc,179.31,28.6,66.2,25.7,1008.7,Heavy,10,autumn
2020-12-18,Hanoi,111.63,32.6,66.1,27.2,1005.3,Heavy,12,winter
2021-01-19,Hue,11.27,37.0,88.9,2.3,992.5,Light,1,winter
2021-01-27,Hcmc,14.56,32.3,99.3,26.1,1002.1,Light,1,winter
2021-02-01,Hue,40.71,29.5,56.2,16.7,996.3,Moderate,2,winter
2021-02-16,Danang,133.24,37.5,53.8,36.3,1003.4,Heavy,2,winter
2020-01-03,Can Tho,129.74,36.5,50.4,29.9,1002.2,Heavy,1,winter
2020-01-09,Hcmc,76.26,18.0,72.8,4.2,997.1,Heavy,1,winter
2020-01-13,Hcmc,28.08,29.0,69.7,1.7,1012.0,Moderate,1,winter
2020-01-17,Danang,88.18,27.2,44.0,7.5,1005.5,Heavy,1,winter
2020-01-19,Hanoi,122.66,36.8,49.2,33.7,1019.9,Heavy,1,winter
2020-01-26,Can Tho,14.37,22.1,87.0,3.6,996.8,Light,1,winter
2020-01-27,Danang,111.51,33.6,86.8,31.1,1001.6,Heavy,1,winter
2020-02-03,Danang,94.77,34.3,90.2,10.8,1016.0,Heavy,2,winter
2020-02-08,Hue,28.88,23.3,96.4,29.8,1000.4,Moderate,2,winter
2020-02-09,Danang,44.24,30.0,54.5,14.7,1011.0,Moderate,2,winter
2020-02-21,Hcmc,1.55,21.0,53.4,35.2,1009.2,Light,2,winter
2020-03-09,Hue,108.12,34.5,83.8,12.2,1005.5,Heavy,3,spring
2020-03-15,Can Tho,196.2,29.6,49.5,25.7,1007.2,Heavy,3,spring
2020-03-18,Hue,93.1,29.9,99.1,10.8,1017.5,Heavy,3,spring
2020-06-11,Hanoi,197.06,33.8,55.3,3.5,993.6,Heavy,6,summer
2020-07-19,Hanoi,115.85,20.8,83.2,25.1,1006.9,Heavy,7,summer
2020-08-07,Hanoi,184.87,31.6,85.4,38.4,1016.7,Heavy,8,summer
2020-08-18,Can Tho,94.44,30.6,53.5,15.7,994.5,Heavy,8,summer
2020-08-21,Hanoi,36.75,36.5,47.5,22.8,1007.2,Moderate,8,summer
2020-08-30,Hcmc,155.06,35.9,55.6,9.4,998.7,Heavy,8,summer
2020-10-10,Hcmc,149.93,32.5,84.6,27.2,1009.8,Heavy,10,autumn
2020-10-11,Hue,107.24,20.9,65.4,32.7,997.7,Heavy,10,autumn
2020-10-15,Hue,199.47,26.6,42.5,14.9,1004.9,Heavy,10,autumn
2020-10-20,Hanoi,198.35,21.6,81.6,37.7,1001.9,Heavy,10,autumn
2020-10-24,Hcmc,107.32,28.0,79.5,27.7,999.4,Heavy,10,autumn
2020-10-29,Hcmc,36.1,19.1,79.3,6.0,1001.0,Moderate,10,autumn
2020-10-29,Hanoi,85.95,27.0,94.3,16.0,1011.6,Heavy,10,autumn
2020-11-12,Hanoi,40.53,18.5,56.5,15.4,1019.6,Moderate,11,autumn
2020-11-20,Hanoi,69.0,31.2,40.8,5.8,990.7,Heavy,11,autumn
2020-12-06,Danang,185.75,26.0,88.5,18.6,991.4,Heavy,12,winter
2020-12-06,Hanoi,166.65,29.6,57.4,35.7,1005.1,Heavy,12,winter
2020-12-07,Hcmc,147.2,37.3,60.5,1.5,996.3,Heavy,12,winter
2020-12-08,Hcmc,108.65,28.7,76.8,21.4,1013.2,Heavy,12,winter
2020-12-25,Can Tho,36.3,29.9,85.3,0.2,1011.1,Moderate,12,winter
2021-01-20,Hanoi,196.27,30.0,95.2,16.3,1019.6,Heavy,1,winter
2021-01-20,Hue,102.38,23.9,97.9,6.3,996.4,Heavy,1,winter
2021-01-23,Hue,37.34,35.5,68.9,24.5,1000.7,Moderate,1,winter
2021-01-28,Hue,31.53,34.3,75.9,9.4,1007.5,Moderate,1,winter
2021-02-16,Hue,162.11,29.1,70.6,11.6,994.0,Heavy,2,winter
2020-01-06,Hue,153.34,19.7,92.4,30.5,1002.1,Heavy,1,winter
2020-01-12,Hue,81.68,29.7,48.6,22.7,1007.0,Heavy,1,winter
2020-01-16,Hcmc,0.8,19.7,81.5,37.8,1018.9,Light,1,winter
2020-01-27,Hanoi,165.36,33.4,73.2,20.3,1015.1,Heavy,1,winter
2020-01-30,Danang,19.72,25.8,91.2,27.0,1017.8,Light,1,winter
2020-01-31,Danang,95.27,31.2,56.9,38.5,1002.7,Heavy,1,winter
2020-02-23,Hue,151.66,37.4,80.5,22.4,993.9,Heavy,2,winter
2020-03-08,Can Tho,145.44,34.6,86.9,25.8,1010.6,Heavy,3,spring
2020-03-25,Hue,157.49,31.7,40.3,22.0,1007.3,Heavy,3,spring
2020-03-30,Hue,101.45,29.4,65.3,21.2,997.1,Heavy,3,spring
2020-05-06,Can Tho,180.52,27.5,92.5,8.1,1005.3,Heavy,5,spring
2020-05-13,Danang,125.38,18.2,70.2,28.2,1004.7,Heavy,5,spring
2020-05-13,Can Tho,88.9,20.4,73.3,34.5,990.9,Heavy,5,spring
2020-05-28,Can Tho,48.2,30.4,66.5,5.1,991.0,Moderate,5,spring
2020-06-19,Hanoi,126.32,19.7,85.8,24.3,1001.4,Heavy,6,summer
2020-06-21,Hcmc,50.51,23.6,45.1,37.6,994.8,Heavy,6,summer
2020-07-10,Hanoi,112.52,23.9,76.4,30.5,995.1,Heavy,7,summer
2020-08-05,Can Tho,136.13,29.6,49.7,32.5,994.5,Heavy,8,summer
2020-08-06,Danang,135.1,31.4,75.7,6.3,991.2,Heavy,8,summer
2020-08-18,Hanoi,131.82,28.1,100.0,33.3,1005.0,Heavy,8,summer
2020-08-23,Can Tho,178.91,36.1,50.9,8.9,1005.1,Heavy,8,summer
2020-09-05,Hanoi,162.54,32.1,85.9,34.1,1014.1,Heavy,9,autumn
2020-09-30,Can Tho,172.98,20.9,93.9,7.9,1004.0,Heavy,9,autumn
2020-10-04,Can Tho,44.85,18.4,89.2,12.7,991.7,Moderate,10,autumn
2020-10-21,Hanoi,15.03,27.1,48.3,9.8,1006.1,Light,10,autumn
2020-11-15,Hue,43.06,18.9,57.8,39.1,1015.4,Moderate,11,autumn
2020-11-18,Danang,131.83,21.0,45.0,5.7,993.1,Heavy,11,autumn
2020-11-21,Hanoi,90.48,28.3,74.5,16.4,1008.7,Heavy,11,autumn
2020-11-26,Hue,176.86,29.0,95.2,26.4,1014.3,Heavy,11,autumn
2020-12-12,Hcmc,34.77,25.9,95.5,8.5,999.9,Moderate,12,winter
2020-12-13,Hcmc,11.48,23.0,68.2,21.3,1003.0,Light,12,winter
2021-01-04,Hue,14.95,19.4,51.1,36.9,1011.3,Light,1,winter
2021-01-14,Hanoi,150.49,24.3,43.1,37.2,1016.5,Heavy,1,winter
2021-01-20,Can Tho,85.79,30.5,76.5,12.7,1003.1,Heavy,1,winter
2021-01-20,Hue,134.66,28.7,86.3,20.7,991.0,Heavy,1,winter
2021-02-02,Hcmc,101.88,26.7,43.2,1.7,996.0,Heavy,2,winter
2021-02-06,Hue,154.36,21.5,55.7,14.1,994.8,Heavy,2,winter
2021-02-18,Hanoi,180.23,34.1,66.0,18.6,1004.6,Heavy,2,winter
2021-02-20,Hcmc,45.06,30.7,60.5,9.8,1013.5,Moderate,2,winter
2020-01-02,Hanoi,72.51,31.1,74.5,32.0,1003.8,Heavy,1,winter
